Value,Type
134.67,Original
141.90000000000006,Original
135.41999999999996,Original
118.52,Original
101.87,Original
62.650000000000006,Original
43.01,Original
33.069999999999986,Original
30.69999999999999,Original
35.27,Original
29.219999999999995,Original
28.640000000000004,Original
28.23,Original
28.41,Original
28.12,Original
28.54,Original
28.469999999999995,Original
28.330000000000005,Original
29.37,Original
32.419999999999995,Original
32.45,Original
35.80000000000002,Original
38.17,Original
34.55,Original
35.26,Original
38.55,Original
36.31,Original
36.86,Original
41.13000000000001,Original
40.31999999999999,Original
39.85000000000001,Original
38.75999999999999,Original
36.04,Original
35.28,Original
33.78,Original
28.74,Original
28.57,Original
28.55,Original
28.06,Original
29.02,Original
28.02,Original
28.65,Original
29.32,Original
31.77999999999999,Original
30.550000000000008,Original
31.9,Original
32.01,Original
33.17000000000001,Original
34.190000000000005,Original
35.21,Original
37.43,Original
38.84,Original
38.57,Original
39.510000000000005,Original
36.42000000000001,Original
35.43,Original
31.500000000000007,Original
31.7,Original
30.840000000000003,Original
27.22,Original
27.27,Original
27.550000000000008,Original
27.489999999999995,Original
29.940000000000005,Original
29.5,Original
34.050000000000004,Original
40.36000000000001,Original
49.260000000000005,Original
91.39999999999996,Original
125.61,Original
131.86999999999998,Original
137.44,Original
134.77,Original
141.30999999999997,Original
145.54,Original
134.28000000000003,Original
116.64,Original
80.90999999999998,Original
52.620000000000005,Original
33.84,Original
29.82,Original
28.960000000000004,Original
28.40000000000001,Original
30.379999999999995,Original
31.669999999999995,Original
28.129999999999995,Original
27.770000000000003,Original
30.520000000000007,Original
29.530000000000005,Original
32.099999999999994,Original
32.980000000000004,Original
50.34,Original
95.37,Original
130.26999999999998,Original
137.34999999999997,Original
136.88000000000002,Original
135.45,Original
141.95999999999998,Original
141.51,Original
131.27999999999997,Original
118.11,Original
84.91999999999999,Original
55.42,Original
46.05000000000001,Original
37.649999999999984,Original
32.46,Original
31.44999999999999,Original
28.84999999999999,Original
29.79,Original
33.19,Original
28.83,Original
32.49,Original
31.99,Original
33.03999999999999,Original
35.16,Original
47.91000000000001,Original
92.71,Original
127.6,Original
129.38,Original
132.38,Original
131.95000000000002,Original
138.15000000000003,Original
135.06000000000003,Original
125.76,Original
110.1,Original
85.12,Original
51.5,Original
38.690000000000005,Original
33.1,Original
32.080000000000005,Original
34.66,Original
35.01,Original
30.43,Original
32.22,Original
30.49,Original
31.98,Original
32.2,Original
32.78,Original
37.08,Original
44.9,Original
81.46999999999998,Original
108.31,Original
113.91999999999996,Original
115.15999999999998,Original
116.18000000000002,Original
111.33,Original
110.05,Original
98.98,Original
87.25000000000003,Original
70.2,Original
49.95,Original
44.260000000000005,Original
40.75,Original
37.34000000000001,Original
35.330000000000005,Original
32.97,Original
31.170000000000005,Original
31.250000000000004,Original
31.07,Original
33.480000000000004,Original
34.24,Original
35.48,Original
37.99,Original
49.000000000000014,Original
69.01,Original
90.24999999999996,Original
97.53,Original
98.87,Original
97.82999999999998,Original
93.01,Original
91.54,Original
83.40999999999998,Original
76.11,Original
64.92,Original
48.21,Original
34.09,Original
32.78,Original
30.830000000000005,Original
29.86,Original
29.33,Original
28.74,Original
28.96,Original
28.980000000000004,Original
28.63000000000001,Original
29.430000000000007,Original
28.94,Original
29.890000000000008,Original
32.99,Original
33.50000000000001,Original
35.68000000000001,Original
39.11000000000001,Original
37.53999999999999,Original
40.32000000000001,Original
41.05,Original
40.82999999999999,Original
38.5,Original
43.080000000000005,Original
39.31,Original
34.73000000000001,Original
34.32,Original
32.99999999999999,Original
32.64999999999999,Original
32.02000000000001,Original
28.4,Original
29.24,Original
28.34,Original
29.329999999999995,Original
28.34,Original
28.24,Original
29.160000000000004,Original
29.78000000000001,Original
32.06,Original
31.570000000000007,Original
33.010000000000005,Original
35.78000000000001,Original
39.77,Original
38.75000000000001,Original
37.88,Original
37.53000000000001,Original
40.84,Original
40.49,Original
37.870000000000005,Original
39.99000000000001,Original
40.44,Original
37.67,Original
31.98,Original
32.58999999999999,Original
27.46,Original
28.34,Original
27.86,Original
28.06,Original
31.2,Original
30.87,Original
34.010000000000005,Original
38.95,Original
39.43000000000001,Original
65.42,Original
87.14999999999998,Original
92.64,Original
96.02,Original
93.43999999999998,Original
90.31,Original
88.97000000000001,Original
82.94000000000001,Original
75.14,Original
57.88999999999999,Original
40.74000000000001,Original
29.85,Original
30.77,Original
27.98,Original
28.12,Original
28.12,Original
27.759999999999994,Original
28.62,Original
27.72000000000001,Original
31.21,Original
31.46,Original
32.820000000000014,Original
35.190000000000005,Original
41.99,Original
64.88,Original
88.51000000000003,Original
91.76,Original
94.41,Original
91.83,Original
91.57,Original
92.73000000000005,Original
86.44,Original
80.47,Original
64.05000000000001,Original
47.440000000000005,Original
40.580000000000005,Original
36.26,Original
35.43,Original
29.85999999999999,Original
28.809999999999995,Original
28.849999999999994,Original
28.700000000000003,Original
28.730000000000004,Original
31.29,Original
31.87,Original
33.24999999999999,Original
33.93,Original
40.76000000000002,Original
62.53,Original
81.01,Original
83.93,Original
86.28000000000002,Original
84.74999999999999,Original
84.95,Original
84.34999999999997,Original
78.9,Original
74.14999999999998,Original
63.06999999999999,Original
43.61000000000001,Original
38.010000000000005,Original
30.93,Original
28.85,Original
29.130000000000003,Original
28.93,Original
28.719999999999995,Original
29.02,Original
28.14,Original
30.67,Original
31.92,Original
31.67999999999999,Original
35.309999999999995,Original
39.77000000000001,Original
64.16999999999999,Original
73.93999999999998,Original
80.72999999999996,Original
81.59000000000003,Original
82.17000000000002,Original
80.2,Original
76.86,Original
74.29999999999998,Original
67.92999999999999,Original
55.59,Original
47.60999999999999,Original
42.59,Original
43.73,Original
33.36000000000001,Original
33.05000000000001,Original
29.48,Original
29.44,Original
29.48,Original
29.47000000000001,Original
29.83,Original
30.309999999999995,Original
34.61,Original
39.09,Original
45.260000000000005,Original
60.04000000000002,Original
75.42,Original
79.16999999999997,Original
81.88000000000001,Original
81.29,Original
78.22,Original
73.26999999999998,Original
68.5,Original
62.280000000000015,Original
48.55,Original
39.650000000000006,Original
31.08,Original
29.61,Original
28.419999999999995,Original
28.3,Original
28.36,Original
28.09,Original
28.92,Original
28.860000000000007,Original
28.32,Original
29.05,Original
28.47000000000001,Original
30.52000000000001,Original
33.05,Original
33.31,Original
34.85,Original
34.03000000000001,Original
36.84,Original
37.28000000000001,Original
41.38999999999999,Original
39.47000000000002,Original
35.34000000000001,Original
36.88000000000001,Original
36.3,Original
33.790000000000006,Original
32.74,Original
33.059999999999995,Original
32.970000000000006,Original
31.33,Original
29.17,Original
29.119999999999987,Original
28.87,Original
28.5,Original
28.76,Original
28.41,Original
28.27,Original
29.37,Original
31.870000000000008,Original
32.73000000000001,Original
33.40000000000001,Original
35.080000000000005,Original
38.440000000000005,Original
33.2,Original
34.64,Original
33.46,Original
32.300000000000004,Original
32.71,Original
33.05,Original
31.49000000000001,Original
33.160000000000004,Original
33.18,Original
33.100000000000016,Original
32.43,Original
28.55,Original
28.32,Original
28.450000000000003,Original
28.200000000000003,Original
32.25,Original
31.029999999999987,Original
34.76,Original
41.88,Original
45.62,Original
66.53,Original
84.84999999999998,Original
83.49999999999999,Original
89.08999999999997,Original
87.11,Original
82.35999999999997,Original
82.98999999999998,Original
76.48999999999998,Original
71.44999999999999,Original
56.23,Original
39.06999999999999,Original
31.410000000000004,Original
32.09000000000001,Original
29.880000000000003,Original
29.58,Original
30.01000000000001,Original
28.96999999999999,Original
29.27,Original
28.65,Original
31.920000000000005,Original
30.99,Original
31.969999999999995,Original
36.34,Original
41.63999999999999,Original
62.72,Original
76.10000000000002,Original
80.13999999999999,Original
80.92999999999998,Original
80.61999999999999,Original
77.75999999999996,Original
74.15,Original
70.73999999999998,Original
64.66,Original
58.95,Original
44.9,Original
38.400000000000006,Original
37.42999999999999,Original
33.4,Original
30.44,Original
31.66,Original
29.38,Original
29.6,Original
29.540000000000006,Original
32.800000000000004,Original
32.25000000000001,Original
34.42,Original
36.21,Original
44.30000000000001,Original
61.85,Original
79.84999999999998,Original
78.94,Original
79.83,Original
80.06999999999998,Original
78.15000000000002,Original
74.90999999999998,Original
72.84,Original
65.55,Original
52.69,Original
41.00000000000001,Original
30.580000000000005,Original
27.099999999999994,Original
27.83,Original
27.309999999999995,Original
26.32,Original
27.010000000000005,Original
27.1,Original
27.01,Original
29.7,Original
30.370000000000005,Original
29.719999999999995,Original
34.51,Original
41.46,Original
58.100000000000016,Original
73.83,Original
75.78999999999996,Original
78.19000000000001,Original
78.62999999999998,Original
77.18999999999998,Original
75.95,Original
71.91,Original
67.22,Original
54.98,Original
38.38,Original
29.98,Original
32.28,Original
31.51,Original
29.09,Original
30.15,Original
26.74,Original
27.71,Original
27.4,Original
30.37,Original
31.05,Original
31.3,Original
33.95,Original
41.940000000000005,Original
59.32,Original
77.48,Original
80.44,Original
81.31,Original
83.04999999999998,Original
79.96000000000002,Original
79.01,Original
67.94000000000001,Original
63.23,Original
47.81,Original
39.54,Original
37.12,Original
38.23,Original
27.660000000000004,Original
27.210000000000004,Original
26.54,Original
27.34,Original
26.989999999999995,Original
27.66,Original
26.69,Original
27.29,Original
26.570000000000004,Original
27.77,Original
31.050000000000004,Original
31.820000000000004,Original
33.06,Original
35.289999999999985,Original
37.16,Original
35.94999999999999,Original
38.13,Original
36.94,Original
34.45,Original
36.55,Original
34.15999999999999,Original
32.510000000000005,Original
30.860000000000007,Original
30.6,Original
30.55,Original
29.69000000000001,Original
26.719999999999995,Original
26.820000000000004,Original
26.95,Original
27.2,Original
27.13000000000001,Original
26.76,Original
27.57,Original
31.280000000000005,Original
33.48000000000001,Original
32.669999999999995,Original
32.69,Original
34.27,Original
36.790000000000006,Original
35.17,Original
34.550000000000004,Original
38.6,Original
37.080000000000005,Original
35.43000000000001,Original
34.02,Original
32.4,Original
32.82,Original
32.32,Original
31.58000000000001,Original
27.5,Original
27.77,Original
27.309999999999995,Original
27.879999999999992,Original
32.080000000000005,Original
31.1,Original
33.76,Original
39.440000000000005,Original
41.440000000000005,Original
60.52999999999998,Original
76.04,Original
79.23,Original
